z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,N2
0.0082880434782608686,-0.41202544284712039,114.70111679158759,815.4402138247176,0.42402811361897813,0.00063897965793101969,2.6207601476202484e-05,7.6726044379640368e-05,0.17515952772823767,0.00011837309451508258,0.047715985674672903,4.5415054896658025e-05,6.601387129654906e-16,6.5364545698699403e-17,3.9994029416781797e-13,4.3952978913971337e-11,0.00088091091277269363,0.0098639145575440679,4.6956759377367836e-11,3.4283015492931377e-12,9.9067549242793209e-18,0.76547395957883535
0.0083152173913043463,-0.39611903112185159,113.12966706138087,772.95375946657464,0.44786749660859543,0.00061625931592054826,1.5128068542224564e-05,5.1900277695402881e-05,0.17862576644666253,8.4002702102750802e-05,0.044047114321584792,4.3159008106457649e-05,3.6623380596593453e-16,3.593203792155768e-17,3.0611549097355468e-13,3.968782260401192e-11,0.00079290363271095272,0.0087197593168714775,2.5080440560000035e-11,2.7814963818607965e-12,4.6967172339158513e-18,0.76700400684194658
0.0083423913043478258,-0.38059096032052814,111.58742046285823,731.91072417964028,0.47353077949354755,0.00059395967175482009,8.2110627528889869e-06,3.515507604730809e-05,0.18189166814755531,5.8328189186634066e-05,0.040495609041776778,3.9418929227256496e-05,1.984595646631441e-16,1.9246471218513861e-17,2.3304913715883476e-13,3.5815596455531894e-11,0.00071143253787037195,0.0076683209421257743,1.2531757576990554e-11,2.253470889807324e-12,2.0909319639372622e-18,0.76849789635086896
0.0083695652173913036,-0.36556767648951188,110.07957797090521,692.5352842579689,0.5010183074052578,0.00057190294663248995,4.172019512124876e-06,2.3981594327813814e-05,0.18495485546886126,3.9834642388951114e-05,0.037074083826391761,3.4503911171875803e-05,1.0551896163477419e-16,1.008852751596515e-17,1.7634665155454425e-13,3.2260900416322092e-11,0.00063607948386228586,0.0067080235749495511,5.8304572404298473e-12,1.8297120221768453e-12,8.7491995788111074e-19,0.76995256249180444
0.0083967391304347813,-0.35116865576713513,108.61160082254189,655.02662762192415,0.5302861628838779,0.00054998384071680475,1.9787083555573736e-06,1.6543117416806401e-05,0.18781312478550422,2.6945948993137186e-05,0.033794852526045957,2.8977457281587515e-05,5.5471474206612214e-17,5.2142233301530337e-18,1.3271877662403291e-13,2.8979685541511447e-11,0.00056654948924762653,0.0058368707898474575,2.5177361045139964e-12,1.4931295957903853e-12,3.4584850405775632e-19,0.77136417330346763
0.0084239130434782608,-0.33750431619127558,107.18909019174804,619.55542729145748,0.5612363976488413,0.0005281481748029373,8.7639389170070023e-07,1.1563319603728002e-05,0.19046482943377607,1.8181057450698293e-05,0.030669684432669677,2.3480115318171017e-05,2.9075415217111385e-17,2.6794480085204611e-18,9.9489051786250244e-14,2.5947055045267774e-11,0.00050263095890193973,0.0050524070683978153,1.0091196883230432e-12,1.2260889537065556e-12,1.3047961095451354e-19,0.77272819901690548
0.0084510869565217386,-0.32467502755023453,105.81763522460399,586.26267813098343,0.5937063847650169,0.00050637977577796167,3.6373052183937945e-07,8.1889359728956917e-06,0.19290926868591193,1.2296253102093854e-05,0.02770959803025682,1.8528885975534307e-05,1.5295204361835894e-17,1.3780523115863145e-18,7.4422328631352618e-14,2.3149217082771343e-11,0.00044416043701713871,0.0043516819398449679,3.7652718037270337e-13,1.0128138685938489e-12,4.7705986450270095e-20,0.77403953330100572
0.0084782608695652163,-0.31277060896297482,104.50263264631603,555.25965396336471,0.6274587343689257,0.00048469191787241684,1.3791164641661605e-07,5.8635923946955659e-06,0.19514700435117049,8.3465881930062042e-06,0.024924650923811336,1.4410860607860338e-05,8.0968304825169192e-18,7.1153305040730242e-19,5.5665930403283206e-14,2.0578306373391564e-11,0.00039099363871503005,0.0037312216439630355,1.2744822156705353e-13,8.4070624191308279e-13,1.6990456952193431e-20,0.77529267855002348
0.0085326086956521736,-0.2919171931551342,102.04946775757246,500.22684103465451,0.6977462042540877,0.00044071928278719606,2.6318232316048095e-08,3.1787972750397368e-06,0.19910853647588705,4.0781963494364333e-06,0.019792626260066091,8.7567675924034764e-06,2.454298182687392e-18,2.0378727056551577e-19,3.1523879050976984e-14,1.5988867570960474e-11,0.00029770618353145518,0.0026876137665594727,1.8840228623067749e-14,5.8223602709710357e-13,2.6798178170649953e-21,0.77765675793509803
0.0085869565217391308,-0.27518782153288313,99.854004424357939,454.3508861334177,0.7693993951893632,0.00039782259784984134,5.6019774088805156e-09,1.766573184274781e-06,0.20229870442579984,2.0162485024958643e-06,0.015444256460012596,5.4401543816347271e-06,7.6636839581864245e-19,5.9780479065489722e-20,1.8081340850197828e-14,1.2240444905224666e-11,0.00022335203292959887,0.001904166733697565,3.0177212300725076e-15,4.030285442554104e-13,4.6744406395675473e-22,0.77972246915900034
0.0086956521739130436,-0.25383872849506828,96.207365571834217,387.54096690394579,0.9042604007742466,0.0003149016127879388,5.9408950217865354e-10,6.6035011588139946e-07,0.20685327124070679,6.3110549157028663e-07,0.0088004811125769744,2.3961535542637706e-06,1.1050152847198122e-19,7.594677348985399e-21,6.901748136173979e-15,6.7642728151453618e-12,0.00011853527987274843,0.00089619595984400649,1.6517921789897468e-16,1.8745559321106699e-13,2.6386078171054602e-23,0.78301292658400146
0.0088043478260869563,-0.24635080694115655,93.496015776142542,346.86581377420805,1.011872953746207,0.00024352445831086765,8.7423657335915027e-11,2.7443570983312653e-07,0.20943572788615,2.220899570632893e-07,0.0047343931532646917,1.1005055566655868e-06,1.8729540532674537e-20,1.1565899621973239e-21,2.8509749587552289e-15,3.5595542232574666e-12,5.9869782828183006e-05,0.00039699147598342154,1.1727780792208286e-17,8.2755419814016787e-14,2.1403505695131076e-24,0.78512789612117029
0.0089130434782608708,-0.24979956297527489,91.543355811072686,324.6199730218267,1.0821757443366928,0.00018545135570022058,1.6194011809971866e-11,1.2532615928420485e-07,0.21076096354744889,8.6779105509534121e-08,0.0025012253837985977,5.2410617864705933e-07,3.5846743639026766e-21,2.0603704370299894e-22,1.2620569369611847e-15,1.8542148091255458e-12,3.0037973199178841e-05,0.00017568803557112191,1.0534705632840486e-18,3.6527305211001021e-14,2.5739582739522152e-25,0.78634589747475259
0.0091304347826086964,-0.27407483666249549,88.818601569644272,306.87813476769088,1.145610479433644,0.00010361453575636697,1.3673779893267335e-12,3.7709782048789801e-08,0.21175830478193408,2.318208163530447e-08,0.00069913766704390531,1.3417382490208757e-07,2.6638476541086279e-22,1.4335268971996167e-23,3.2017068587564094e-16,5.1081923762744155e-13,7.7910078467699651e-06,3.7225267061605798e-05,2.2901942687887456e-20,7.7130270178064322e-15,1.2648155892391521e-26,0.78739373167278237
0.0093478260869565219,-0.30730445780028731,86.760388199132976,301.78427350636935,1.1652295663586443,5.626755218990032e-05,1.3549234816875153e-13,1.201728290530555e-08,0.21202714962850422,6.9895119430994261e-09,0.00018268276188649721,3.2671462109270139e-08,2.0833620607655712e-23,1.0984026237812242e-24,8.0707350344140168e-17,1.3216101200835504e-13,1.8937810134342582e-06,7.3004027556725454e-06,5.9448787338374635e-22,1.5043560436797227e-15,8.7098932849893391e-28,0.78772465419512405
0.0095652173913043474,-0.34320059466774999,84.917785006338363,300.48813431202132,1.170343471590315,3.0577065596699102e-05,1.5692116121748325e-14,4.0890679123583625e-09,0.21209374132588574,2.3011820833538413e-09,5.0416361055305167e-05,8.4831825430169992e-09,1.87086776817551e-24,9.8125748495270184e-26,2.1851795775980225e-17,3.6192281252604963e-14,4.8974483464905102e-07,1.5467465968729161e-06,2.1231045917452379e-23,3.169221929132175e-16,7.5678717356184248e-29,0.78782321388254595
0.01,-0.41493011821409348,81.35416328616536,300.05448953261754,1.172078295810294,9.3625640703008299e-06,3.9958276053192656e-16,6.3031920074414513e-10,0.21211711261717409,3.4731644683670893e-10,5.6956614606743067e-06,8.842735633315294e-10,3.1696793627082102e-26,1.6603877946930405e-27,2.4471553598458221e-18,4.0497944396360376e-15,5.0892042555344543e-08,1.2515795237635455e-07,1.1605484374588769e-25,2.5451898161689763e-17,1.2682886238307202e-30,0.78786765124538638
0.010434782608695653,-0.48405833146085986,77.814209489528835,300.00660313868377,1.1722746559146102,2.9303637711624786e-06,1.2406082386195904e-17,1.0414676518899066e-10,0.21212036852070279,5.6415308215393563e-11,6.9840086720545422e-07,1.003449957401421e-10,6.3206041642794129e-28,3.3761708834843854e-29,2.9808701747449564e-19,4.9213037508657542e-16,5.7617627547609251e-09,1.1138876228571768e-08,1.2795991592853122e-27,2.2485101800250317e-18,2.5068779928810261e-32,0.78787598555311233
0.011304347826086957,-0.61322262083602086,70.739803629309421,300.00026421098471,1.1723025191710799,3.6871880862422035e-07,5.3546293794390005e-20,5.934923512920156e-12,0.21212112791144819,3.1567031722716157e-12,2.8316635453918935e-08,3.7293358446071015e-12,1.025653791234887e-30,7.6283542561994731e-33,1.2005342121339307e-20,1.9754165803146935e-17,2.1379127178593398e-10,3.1765327448013688e-10,1.8332778555328008e-30,6.3607903287753463e-20,5.6496761548872826e-35,0.7878784745088423
0.012173913043478261,-0.73009627765030016,63.66580701262729,300.00000895609196,1.172303886912295,4.0035377472153044e-08,1.2262003107685284e-21,2.8758128142486853e-13,0.21212120368050918,1.5017479584612666e-13,9.7274551700223116e-10,1.1734284491725497e-13,-1.3364245189949021e-31,1.7358327385555634e-33,4.0966106993032328e-22,6.7177067688792737e-19,6.7162242208393876e-12,7.655324398850214e-12,-3.4917464472690474e-32,1.5205626830387181e-21,9.1722858070129274e-38,0.78787875529644125
0.013043478260869566,-0.83466808463488074,56.591827855008638,300.00000026702907,1.1723039606752264,3.8704367780414339e-09,-2.0153948384308715e-23,1.2286060965758987e-14,0.21212121132480702,6.2980716505574074e-15,2.9394205299500935e-11,3.2458451699676387e-15,7.8828125712980562e-33,-8.2327967426208011e-34,1.2296180947806747e-23,2.009387828371783e-20,1.8550552135311754e-13,1.6201342706741651e-13,2.1647044195717528e-33,3.1920089752198254e-23,1.1547238594315524e-40,0.78787878477499262
0.01391304347826087,-0.92693736548824135,49.517849350459599,300.00000000719638,1.17230396554697,3.4110560241881396e-10,2.0388278836702145e-27,4.7521930813066549e-16,0.21212121205151518,2.391135930502999e-16,8.0289968670771886e-13,8.1135668154997695e-17,-9.1887626099717659e-39,-4.5010927452659607e-39,3.336153423477628e-25,5.4328363879006451e-22,4.6300082369019168e-15,3.0958087447754617e-15,-7.3545729599802942e-41,6.0499931108760337e-25,1.1895838672178777e-43,0.78787878760656771
0.014782608695652174,-1.0069040784188972,42.443870870766162,300.000000000179,1.1723039659158152,2.7921311269761818e-11,5.4706723807455852e-30,1.6987575909555606e-17,0.21212121211551832,8.3892969713457543e-18,2.0245072330373561e-14,1.8717773487483534e-18,1.6276210042368431e-39,1.5106751905629078e-40,8.3555558092870613e-27,1.3559254305853566e-23,1.066502856131669e-16,5.4562771251671349e-17,4.4732405103343528e-40,1.0576570941433869e-26,1.0454130310209011e-46,0.78787878785653997
0.015652173913043479,-1.0745682203610711,35.369892392174521,300.00000000000421,1.1723039659445673,2.155649571625281e-12,1.3615428783486287e-32,5.7064319149794146e-19,0.21212121212077276,2.7657933407196322e-19,4.7930012404873058e-16,4.0537056261278949e-20,-1.5681257383093028e-41,-2.2900584055012326e-42,1.9648582199109471e-28,3.1773585208607622e-25,2.3061986724185517e-18,9.02371226789909e-19,-4.3025543482899311e-42,1.7350267005230912e-28,8.1054355508854908e-50,0.78787878787707122
0.016521739130434782,-1.1299297910597483,28.295913913679566,300.00000000000011,1.1723039659467576,1.5904335112836345e-13,3.1688384878465566e-35,1.826838830425677e-20,0.21212121212117965,8.6895869547305519e-21,1.0807535148357829e-17,8.3603775090675881e-22,-1.5776381906768706e-43,-1.1064874362852975e-43,4.4006343827541433e-30,7.0912194027673684e-27,4.7490437304193613e-20,1.420723503379075e-20,-4.3295537837817068e-44,2.7096495465231722e-30,5.7039155790323429e-53,0.78787878787866128
0.017391304347826087,-1.1729887904934198,21.221935435225067,300.0,1.172303965946919,1.1344164087345185e-14,6.3332341431757249e-38,5.6425014396136607e-22,0.21212121212120974,2.6339149248381353e-22,2.3500719190104898e-19,1.6626245278287013e-23,-1.1370656552575727e-44,1.660249270307587e-45,9.504574869076565e-32,1.5261812670620751e-28,9.429953827662631e-22,2.1563791852669207e-22,-3.1203119175858472e-45,4.0797022968697597e-32,3.7343935683468514e-56,0.78787878787877874
0.018260869565217393,-1.2037452186603859,14.147956956799392,300.0,1.1723039659469303,7.9052264009188957e-16,7.9805493716098892e-41,1.7001619849907222e-23,0.21212121212121191,7.7882955025523409e-24,4.9835460105273886e-21,3.2243038340165958e-25,8.8601285080002887e-47,2.6993654524757682e-47,2.0019416223397457e-33,3.2032484157014465e-30,1.8259377398260276e-23,3.1910954922113986e-24,2.4311611956387422e-47,5.9892103777409498e-34,2.3259443005249125e-59,0.78787878787878729
0.019130434782608695,-1.2221990755605527,7.0739784783937711,300.0,1.1723039659469314,5.4350357282208682e-17,2.7737871376326952e-43,5.0492887271376198e-25,0.21212121212121204,2.2698557031833984e-25,1.0414061387294916e-22,6.16144171082097e-27,-3.8328613342719547e-49,-5.3911647863557592e-51,4.1552192849166493e-35,6.6251711017216069e-32,3.4839077634152125e-25,4.6527423609571868e-26,-1.0516449631076137e-49,8.6636838120320142e-36,1.407051496355393e-62,0.78787878787878785
0.02,-1.2283503611939386,0.0,300.0,1.1723039659469314,3.7204810722279908e-18,2.8660396118068111e-44,1.4925099280410562e-26,0.21212121212121204,6.5841249982161034e-27,2.165765581657889e-24,1.1717386606769219e-28,-8.0986183074296335e-51,-8.9222663991525748e-52,8.5836968097496438e-37,1.3636795165964352e-33,6.615295333754776e-27,6.7508874422332855e-28,-1.5260021077769452e-51,1.2467477598890786e-37,2.0097094987129612e-64,0.78787878787878785
